DIA,MES,ANO,SRAD,TMAX,TMIN,RAIN,EVAP,WIND,SUNH,RHUM
27,JAN,2016,14.9,31.2,21.8, 3.4, 4.58,151.2, 17.56, 94
28,JAN,2016,27.1,32.4,21.1, 0.0,10.66,177.6, 48.09, 94
29,JAN,2016,13.7,32.8,21.8,15.2, 6.57, 52.8, 13.74, 94
30,JAN,2016,20.1,35.6,24.5, 0.2, 7.25, 86.4, 44.62, 86
31,JAN,2016,30.0,36.7,22.5, 0.0, 7.15,103.2, 92.31, 64
1,FEV,2016,29.1,34.3,21.0, 0.0, 9.64,115.2, 82.31, 66
2,FEV,2016,28.9,35.3,21.1, 0.0, 9.34,160.8, 84.62, 67
3,FEV,2016,30.0,35.7,21.2, 0.0, 9.56,199.2, 73.08, 66
4,FEV,2016,26.5,32.8,22.2, 0.6, 9.16,139.2, 46.15, 77
5,FEV,2016,23.3,34.2,21.4, 0.0, 6.35,   96, 64.34, 82
6,FEV,2016,22.3,30.9,20.9,11.6, 5.92,117.6, 58.91, 89
7,FEV,2016,30.0,32.7,20.7,15.0,  6.1, 67.2, 93.02, 82
8,FEV,2016,28.3,32.4,20.0, 4.0, 5.99, 64.8, 89.15, 87
9,FEV,2016,23.6,32.4,21.0, 0.0,  6.1, 69.6, 65.12, 77
10,FEV,2016,24.0,33.3,20.4, 0.0, 6.14, 88.8, 67.44, 76
11,FEV,2016,21.5,32.6,21.3, 0.0, 6.72,235.2, 54.69, 79
12,FEV,2016,26.9,31.5,20.4, 0.0, 5.93,146.4, 82.81, 71
13,FEV,2016,27.6,32.3,17.7, 0.0, 5.71, 86.4, 85.94, 74
14,FEV,2016,25.6,34.1,20.6, 0.0, 6.25,   84, 76.56, 75
15,FEV,2016,19.4,34.2,22.6,26.8, 6.49,  204, 57.81, 84
16,FEV,2016,17.6,29.7,21.0, 0.0, 5.96,136.8, 35.43, 84
17,FEV,2016,16.9,32.0,21.6, 0.0,  6.1,148.8, 33.07, 84
18,FEV,2016,21.8,32.6,21.2,42.4, 6.15,   96, 79.53, 86
19,FEV,2016,24.1,31.5,21.2,10.4, 6.02, 98.4, 69.29, 86
20,FEV,2016,22.3,32.3,21.0,29.0, 6.09,103.2, 59.84, 83
21,FEV,2016,11.5,26.2,20.4, 2.4, 5.33,   60,  6.35, 97
22,FEV,2016, 8.6,26.5,20.3, 0.8,  2.4,105.6,     0, 96
23,FEV,2016,10.9,27.2,21.4, 0.2, 3.26,103.2,     0, 92
24,FEV,2016,11.7,29.7,21.0, 7.2, 4.36,117.6, 21.43, 94
25,FEV,2016,17.9,31.6,20.2, 2.0, 6.04, 91.2,  38.1, 82
26,FEV,2016,24.0,31.1,20.6,14.2, 5.91,   72,  69.6, 85
27,FEV,2016,16.5,30.5,21.8,19.0, 5.98, 31.2,    32, 91
28,FEV,2016,18.1,29.3,21.1, 6.2, 5.76, 98.4,    40, 91
29,FEV,2016, 8.9,25.3,21.7, 5.8,  3.5,295.2,     0, 90
1,MAR,2016, 6.4,22.4,18.8, 7.4, 3.14,163.2,     0, 98
2,MAR,2016,11.9,28.3,18.4, 0.0, 3.28, 38.4, 15.32, 93
3,MAR,2016,10.3,26.9,19.2, 2.6,    4,  192, 45.16, 92
4,MAR,2016,19.0,29.8,20.5, 0.4, 5.14,220.8, 54.03, 82
5,MAR,2016,21.5,30.6,19.0, 8.2, 5.07,146.4, 66.94, 82
6,MAR,2016,19.3,30.8,19.1, 0.2,  5.1,134.4,  56.1, 88
7,MAR,2016,17.5,32.1,18.9, 0.0, 8.62,  108, 71.54, 82
8,MAR,2016,21.2,33.3,19.4, 0.0, 7.26, 79.2, 85.37, 78
9,MAR,2016,21.0,32.7,21.0, 2.6,  7.6, 93.6, 73.98, 73
10,MAR,2016,14.9,29.3,21.8,35.3, 5.22,232.8, 34.96, 92
11,MAR,2016,15.6,29.3,21.6, 9.8, 5.22,237.6, 36.07, 90
12,MAR,2016,21.2,29.5,19.3, 0.0, 4.98,  240, 67.21, 75
13,MAR,2016,17.8,27.5,18.8, 0.0, 4.73,  396, 48.36, 82
14,MAR,2016,19.5,32.6,19.1, 0.0, 8.36,148.8, 75.41, 76
15,MAR,2016,15.1,31.0,20.2,33.0, 5.23,  108, 32.23, 86
16,MAR,2016,13.3,29.0,19.6, 1.6,  6.5,   60, 36.36, 89
17,MAR,2016,20.8,31.3,19.9, 0.0, 7.48, 67.2, 81.82, 78
18,MAR,2016,24.5,32.1,18.4, 0.0, 5.16,129.6, 85.95, 73
19,MAR,2016,26.3,31.7,19.1, 0.0, 5.19,172.8, 95.87, 69
20,MAR,2016,24.1,31.3,17.9, 0.0, 5.03,115.2, 84.17, 74
21,MAR,2016,20.0,33.3,18.2, 0.0,  8.4,100.8, 80.83, 75
22,MAR,2016, 9.9,31.2,20.4,10.2, 6.68,   72,  22.5, 90
23,MAR,2016,17.2,31.7,19.1, 7.4, 7.14, 88.8, 63.33, 87
24,MAR,2016,19.5,29.1,19.0, 0.0, 4.91,122.4, 58.82, 84
25,MAR,2016,12.3,28.5,20.1, 7.4, 4.96,  108, 17.65, 93
26,MAR,2016,17.1,29.1,19.3, 0.0, 4.94,  144, 44.54, 87
27,MAR,2016,18.9,30.9,20.5, 0.6, 5.25, 93.6, 55.46, 89
28,MAR,2016,19.2,30.9,20.0, 0.0, 6.88, 74.4, 89.83, 83
29,MAR,2016,18.3,32.5,19.6, 0.0, 7.52, 43.2,  83.9, 80
30,MAR,2016,17.5,32.1,20.4, 0.0, 8.13, 67.2, 71.19, 78
31,MAR,2016,20.8,33.3,20.2, 0.0, 8.51, 43.2, 72.03, 73
1,ABR,2016,21.9,31.9,19.6, 0.0, 4.41,139.2, 92.37, 74
2,ABR,2016,22.5,31.9,18.8, 0.0, 4.35, 93.6, 96.58, 74
3,ABR,2016,23.8,32.9,18.7, 0.0, 4.42,  144,102.56, 68
4,ABR,2016,18.6,32.8,19.6, 0.0, 4.49,201.6, 88.03, 69
5,ABR,2016,19.8,32.7,19.4, 0.0, 9.66,   96, 89.74, 71
6,ABR,2016,19.1,32.3,17.8, 0.0,  7.6, 21.6, 90.52, 72
7,ABR,2016,19.5,32.8,17.6, 0.0, 7.88, 21.6, 90.52, 67
8,ABR,2016,23.6,32.8,17.8, 0.0, 4.34,  108,103.45, 69
9,ABR,2016,22.5,33.9,18.9, 0.0, 4.53,110.4, 98.28, 66
10,ABR,2016,22.5,34.0,19.2, 0.0, 4.56,  168, 98.28, 67
11,ABR,2016,14.6,32.5,21.1, 0.6, 7.38,160.8, 61.74, 72
12,ABR,2016,17.5,33.2,20.8, 0.0, 9.77,175.2, 72.17, 70
13,ABR,2016,16.3,32.1,20.5, 0.0, 9.73, 57.6, 83.48, 70
14,ABR,2016,14.3,33.7,20.0, 0.0, 8.34, 43.2, 58.26, 68
15,ABR,2016,17.0,33.4,20.6, 0.0, 4.63,  120, 61.74, 68
16,ABR,2016,19.7,33.5,18.9, 0.0, 4.49,139.2,  80.7, 65
17,ABR,2016,20.7,32.6,17.5, 0.0, 4.29,165.6, 87.72, 67
18,ABR,2016,17.7,33.5,17.6, 0.0, 9.06, 79.2, 94.74, 68
19,ABR,2016,19.2,32.5,18.0, 0.0, 8.52, 91.2, 91.23, 68
20,ABR,2016,19.7,33.0,18.4, 0.0, 4.41,  132, 81.42, 67
21,ABR,2016,18.5,33.0,17.8, 0.0, 4.35,153.6, 73.45, 66
22,ABR,2016,19.1,33.5,17.0, 0.0, 4.33,184.8, 76.99, 65
23,ABR,2016,19.0,33.1,18.5, 0.0, 4.42,153.6, 76.99, 69
24,ABR,2016,18.5,33.2,17.0, 0.0,  4.3,  156, 73.45, 59
25,ABR,2016,14.4,33.8,17.8, 0.2,   10,153.6, 89.29, 50
26,ABR,2016, 7.7,27.2,19.1, 5.2,  5.6,172.8, 10.71, 88
27,ABR,2016, 7.4,18.8,17.8, 0.0,  5.7,211.2,  9.82, 88
28,ABR,2016,17.5,23.0, 9.8, 0.0, 7.68,   84, 92.86, 77
29,ABR,2016, 9.0,20.5,11.8, 0.0, 2.77,129.6,  8.93, 89
30,ABR,2016,13.8,23.4,11.0, 0.0, 2.95,129.6, 41.96, 79
1,MAI,2016,18.5,24.0,10.1, 0.0, 2.48,148.8, 93.69, 63
2,MAI,2016,18.2,26.7, 7.1, 0.0,  9.3, 31.2, 94.59, 58
3,MAI,2016,16.2,28.0, 7.7, 0.0, 8.54,   24, 75.68, 68
4,MAI,2016,15.7,27.7,11.4, 0.0, 7.82, 38.4, 77.48, 74
5,MAI,2016,14.6,27.8,13.2, 0.0, 8.16,   36, 87.39, 73
6,MAI,2016,16.4,28.6,12.0, 0.0, 2.96,122.4, 77.27, 68
7,MAI,2016, 7.9,26.7,15.7, 0.0, 3.09, 98.4,    10, 77
8,MAI,2016,12.0,26.4,16.7, 0.0, 3.14,153.6, 43.64, 86
9,MAI,2016,11.9,29.5,15.5, 1.3,  5.7,   60, 60.91, 79
10,MAI,2016, 6.0,23.0,17.3, 1.2, 1.18,151.2,     0, 92
11,MAI,2016, 9.7,25.6,13.7, 0.0, 3.42, 28.8, 39.09, 87
12,MAI,2016, 9.9,25.7,16.4, 0.0,  4.5,148.8, 61.47, 81
13,MAI,2016,14.9,26.6,14.8, 0.0, 3.02,273.6, 66.06, 72
14,MAI,2016,16.2,27.1,15.3, 0.0, 3.09,254.4, 77.06, 74
15,MAI,2016,16.8,30.3,12.4, 2.4, 3.11,148.8, 81.65, 70
16,MAI,2016, 9.2,30.0,19.4, 9.8,  8.5,141.6,  36.7, 85
17,MAI,2016,13.3,25.4,18.2, 0.0,  5.2,189.6,  57.8, 82
18,MAI,2016, 2.1,20.2,13.2,18.6, 2.43,124.8,     0, 98
19,MAI,2016, 2.3,20.1,15.4, 1.2, 1.37,160.8,     0, 95
20,MAI,2016,16.4,28.9,14.6,15.8, 3.17,134.4,  78.7, 84
21,MAI,2016, 5.1,22.8,16.9, 4.2, 2.89, 98.4,     0, 99
22,MAI,2016,13.8,27.9,15.7, 9.6, 3.18, 91.2, 58.33, 91
23,MAI,2016,13.6,21.3,14.7, 0.0, 4.08,237.6, 74.07, 76
24,MAI,2016,13.4,23.2, 9.0, 0.0, 3.32,352.8, 45.37, 79
25,MAI,2016,16.1,25.0,10.8, 0.0, 2.61,163.2, 75.93, 74
26,MAI,2016,16.2,26.5,12.3, 0.0, 2.83,105.6, 76.85, 78
27,MAI,2016,12.8,26.1,14.2, 0.0, 2.94,165.6, 50.47, 79
28,MAI,2016,15.4,17.1,13.9, 0.0, 2.26,194.4, 71.96, 78
29,MAI,2016, 5.6,19.5,12.6, 1.1, 2.34,  108,     0, 93
30,MAI,2016, 2.8,17.5,12.1,37.7, 2.55,136.8,     0, 98
31,MAI,2016,11.0,25.8,14.6, 2.8, 2.24,141.6, 56.07, 87
1,JUN,2016,11.7,26.9,16.6,28.0, 2.83,110.4,  51.4, 89
2,JUN,2016,13.6,25.7,17.1,37.0, 2.78,158.4,  75.7, 85
3,JUN,2016, 5.4,21.6,17.2,18.5, 2.52,148.8,     0, 94
4,JUN,2016, 5.0,22.7,17.8,25.4, 2.63,127.2,     0, 96
5,JUN,2016, 4.8,23.7,18.8,26.8, 2.76,136.8,     0, 96
6,JUN,2016, 8.2,26.1,19.2,34.1, 2.94,199.2, 30.84, 90
7,JUN,2016, 2.5,17.8,15.6, 1.3,  1.5,   96,     0, 95
8,JUN,2016,12.5,19.5,12.2, 0.0, 2.34, 38.4, 61.32, 85
9,JUN,2016,11.6,20.1, 7.2, 0.0, 2.56, 91.2, 63.21, 80
10,JUN,2016,10.7,18.1, 6.0, 0.0, 1.57, 62.4,  43.4, 81
11,JUN,2016,14.2,19.2, 5.6, 0.0, 1.61, 91.2, 74.53, 68
12,JUN,2016,13.5,18.1, 4.3, 0.0, 1.46,115.2, 67.92, 71
13,JUN,2016,11.0,21.1, 3.0, 0.0, 1.57,172.8, 46.23, 53
14,JUN,2016,14.1,23.5, 4.6, 0.0, 4.55,103.2, 90.57, 73
15,JUN,2016,13.2,25.6, 7.6, 0.0, 3.87, 64.8,  93.4, 77
16,JUN,2016,13.0,27.3,10.4, 0.0, 3.76, 62.4, 86.79, 76
17,JUN,2016,13.1,27.7,10.6, 0.0, 2.49,160.8, 64.15, 75
18,JUN,2016,12.7,27.6,10.7, 0.0, 2.49,  168, 61.32, 76
19,JUN,2016,11.3,24.9,10.2, 0.0, 2.28,122.4, 48.11, 85
20,JUN,2016,10.1,23.3,11.7, 0.0,    4,196.8, 49.06, 82
21,JUN,2016,13.0,22.2,11.5, 0.0, 3.94,271.2, 88.68, 79
22,JUN,2016,11.3,25.0,11.2, 0.0,  4.2,151.2, 77.36, 81
23,JUN,2016,12.3,25.8,11.6, 0.0, 4.42,148.8, 90.57, 76
24,JUN,2016,11.7,26.5,10.6, 0.0, 2.41,170.4, 51.89, 77
25,JUN,2016,11.6,24.7,10.4, 0.0, 2.28,139.2, 50.94, 80
26,JUN,2016,12.3,24.7,10.4, 0.0, 2.28,  120, 57.55, 77
27,JUN,2016,12.1,25.1, 8.0, 0.0, 5.34,110.4, 88.68, 73
28,JUN,2016,12.8,25.2, 8.5, 0.0, 4.62,  156, 91.51, 72
29,JUN,2016,13.3,27.3, 9.1, 0.0, 4.36,146.4, 90.57, 71
30,JUN,2016, 8.9,26.5,11.2, 0.0, 3.72,  132, 44.34, 74
1,JUL,2016,11.6,27.4,12.5, 0.0, 2.74,146.4, 46.23, 72
2,JUL,2016,13.7,27.7,13.7, 0.0, 2.84,158.4, 64.15, 68
3,JUL,2016,14.1,28.5,11.6, 0.0, 2.75,158.4, 67.92, 70
4,JUL,2016,12.7,28.3,12.3, 0.0, 5.68,153.6, 92.45, 68
5,JUL,2016,11.9,28.2,10.8, 0.0, 5.06,153.6, 80.37, 65
6,JUL,2016,13.6,28.5,16.6, 0.0, 7.58,280.8, 49.53, 62
7,JUL,2016,15.7,23.0,11.0, 0.0, 6.12,  168, 66.36, 62
8,JUL,2016,14.4,24.2, 5.1, 0.0, 2.01,  156, 69.16, 62
9,JUL,2016,14.5,26.9, 4.9, 0.0, 2.18,  120, 70.09, 71
10,JUL,2016,14.2,30.8, 8.2, 0.0, 2.67,175.2, 67.29, 65
11,JUL,2016,14.9,31.2,13.7, 0.0, 5.64,  192,  72.9, 58
12,JUL,2016,13.6,30.7,13.0, 0.0, 2.96,201.6, 88.79, 61
13,JUL,2016,14.4,30.8,13.6, 0.0, 4.68,158.4, 90.65, 65
14,JUL,2016,13.8,30.8,13.7, 0.0, 7.43,187.2, 91.59, 53
15,JUL,2016,13.3,31.5,12.2, 0.0,    3,201.6, 59.81, 49
16,JUL,2016, 4.6,24.5,15.1, 2.4, 2.72,232.8,     0, 82
17,JUL,2016,17.8,19.7, 7.7, 0.0, 1.88,  168, 97.22, 63
18,JUL,2016,15.6,21.7, 3.1, 0.0, 6.56,  156, 87.96, 71
19,JUL,2016, 9.7,18.2, 6.2, 0.0, 1.96,124.8, 39.81, 80
20,JUL,2016,13.6,22.1, 6.3, 0.0, 3.86,148.8, 75.93, 77
21,JUL,2016,13.8,22.2,10.0, 0.0, 4.34,  144, 86.11, 76
22,JUL,2016,15.6,22.4, 7.7, 0.0, 2.06,141.6, 79.63, 76
23,JUL,2016,14.8,27.1, 7.1, 0.0, 2.35,110.4, 72.22, 76
24,JUL,2016,15.4,30.5,10.9, 0.0, 2.84,177.6, 76.15, 64
25,JUL,2016,14.1,29.0,12.6, 0.0, 6.36,  168, 91.74, 65
26,JUL,2016,15.4,29.5,10.6, 0.0,  7.3,208.8, 89.91, 57
27,JUL,2016,15.5,29.4,12.8, 0.0, 8.04,247.2, 81.65, 54
28,JUL,2016,16.1,29.5,10.8, 0.0, 6.18,225.6, 81.65, 65
29,JUL,2016,15.4,25.9,11.8, 0.0, 2.59,194.4, 76.15, 76
30,JUL,2016,15.0,27.4,10.1, 0.0, 2.57,146.4, 73.39, 69
31,JUL,2016,14.7,27.7,11.9, 0.0, 2.72,112.8,    70, 65
1,AGO,2016,13.8,28.0,12.8, 0.0,  6.9,  180, 89.09, 62
2,AGO,2016,14.6,27.3,12.2, 0.0, 5.06,206.4,    90, 73
3,AGO,2016,15.2,27.9,11.3, 0.0,  6.3,  240, 89.09, 72
4,AGO,2016,13.3,27.6,11.8, 0.0, 4.18,141.6, 84.55, 69
5,AGO,2016,15.1,26.5,13.0, 0.0, 3.13,105.6, 58.18, 58
6,AGO,2016,16.4,31.2,14.3, 0.0, 3.61,  168, 67.57, 61
7,AGO,2016,15.6,30.7,13.1, 0.0, 3.47,199.2, 62.16, 54
8,AGO,2016,15.4,29.1,13.7, 0.0, 7.24,163.2, 88.29, 71
9,AGO,2016,12.7,25.7,14.6, 0.0, 5.06,158.4, 42.34, 72
10,AGO,2016,10.5,21.4,15.0, 0.0, 4.76,232.8, 14.41, 70
11,AGO,2016,18.9,21.3, 6.8, 0.0, 6.22,278.4, 95.54, 67
12,AGO,2016,19.3,24.7, 8.6, 0.0, 2.64,  252,  87.5, 66
13,AGO,2016,15.0,28.4, 6.3, 0.0, 2.75,117.6, 57.14, 57
14,AGO,2016,16.9,32.2, 9.7, 0.0, 3.32,199.2, 70.54, 50
15,AGO,2016,13.0,32.5,12.9, 4.5, 6.74,259.2,  62.5, 67
16,AGO,2016,11.7,26.5,14.7, 0.0, 3.38,  156, 31.25, 78
17,AGO,2016,16.9,31.5,13.1, 0.0, 6.94,184.8, 79.65, 64
18,AGO,2016,18.0,32.1,16.4, 0.0, 7.99,254.4, 79.65, 70
19,AGO,2016,17.2,33.2,13.8, 0.8, 3.73,218.4, 71.68, 64
20,AGO,2016, 5.2,22.8,15.5,21.3, 3.04,  168,     0, 92
21,AGO,2016, 8.7,21.9,16.8, 1.8, 2.55,297.6,  11.5, 83
22,AGO,2016,16.0,18.9,10.3, 0.0, 4.84,314.4, 74.56, 76
23,AGO,2016,21.2,25.5, 6.6, 0.0,  5.4,184.8, 92.98, 71
24,AGO,2016,20.0,27.5, 8.6, 0.0, 5.24,172.8, 82.46, 72
25,AGO,2016,20.1,30.0, 9.8, 0.0, 6.14,  132, 85.09, 68
26,AGO,2016,19.6,30.5,10.8, 0.0, 3.27,  156, 87.83, 60
27,AGO,2016,18.9,30.8,10.9, 0.0, 3.31,146.4, 82.61, 53
28,AGO,2016,19.3,33.0,11.5, 0.0, 3.53,  180, 85.22, 53
29,AGO,2016,17.9,33.3,14.6, 0.0,  8.6,170.4, 82.61, 51
30,AGO,2016,13.8,30.2,18.2, 8.6, 7.64,254.4, 43.48, 68
31,AGO,2016, 3.8,19.5,15.1, 8.4,  0.6,129.6,     0, 94
1,SET,2016,20.8,27.0,13.2, 0.0, 6.16,184.8, 88.79, 72
2,SET,2016,21.0,30.6,11.8, 0.0, 3.97,184.8, 79.31, 74
3,SET,2016,19.0,27.7,17.7, 0.0, 4.25,  192, 66.38, 79
4,SET,2016, 4.5,22.0,17.0, 0.0, 3.65,103.2,     0, 90
5,SET,2016,16.5,29.7,15.3,10.8, 5.47,141.6, 61.54, 73
6,SET,2016, 5.2,22.7,16.8, 6.4,  3.7,189.6,     0, 87
7,SET,2016,11.5,23.2,14.6, 0.0, 3.54,  204, 19.66, 78
8,SET,2016,21.6,25.7, 9.7, 0.0,  6.1,  144, 83.76, 63
9,SET,2016,21.0,28.3,12.1, 0.0, 3.78,201.6, 77.12, 71
10,SET,2016,20.0,31.4,12.1, 0.0, 4.07,163.2, 71.19, 73
11,SET,2016,19.7,32.3,14.2, 0.0, 4.35,122.4, 70.34, 66
12,SET,2016,19.5,33.5,15.5, 0.0,  9.6,151.2, 88.14, 51
13,SET,2016,16.9,34.0,18.4, 0.0,10.17,249.6, 57.63, 39
14,SET,2016,10.2,33.9,18.7, 0.0, 6.93,196.8, 33.61, 55
15,SET,2016,21.8,28.3,15.2, 0.0, 9.28,189.6, 87.39, 51
16,SET,2016,20.2,27.5,12.2, 0.0, 3.71,237.6, 72.27, 70
17,SET,2016,21.7,31.6,13.8, 0.0, 4.25,  144, 81.51, 68
18,SET,2016,21.7,35.4,16.9, 1.8, 4.89,218.4, 80.83, 71
19,SET,2016,17.7,32.0,16.0, 0.0, 8.08,189.6,    60, 68
20,SET,2016,15.0,32.0,16.8, 0.0, 6.22,304.8,  42.5, 70
21,SET,2016,23.6,24.6, 9.7, 0.0,  8.4,446.4, 89.17, 63
22,SET,2016,23.5,28.7,12.6, 0.0,  8.6,  264, 86.78, 62
23,SET,2016,25.4,31.9,11.7, 0.0, 4.08,  180, 99.17, 64
24,SET,2016,25.6,29.8,15.1, 0.0,  4.2,256.8, 99.17, 66
25,SET,2016,14.9,24.2,13.1, 0.0, 3.49,290.4, 38.84, 74
26,SET,2016,24.0,27.2,12.1, 0.0, 10.6,256.8,  84.3, 64
27,SET,2016,24.1,29.0, 9.7, 0.0, 9.34,237.6, 85.25, 61
28,SET,2016,21.8,31.0, 9.8, 0.0, 8.78,177.6, 86.89, 62
29,SET,2016,23.1,32.1,13.8, 0.0,11.48,206.4, 88.52, 58
30,SET,2016,25.9,30.6,13.0, 0.0, 4.08,273.6, 98.36, 62
1,OUT,2016,24.2,29.3,15.6, 0.0, 4.87,345.6, 77.24, 66
2,OUT,2016,26.7,30.0,16.1, 0.0, 5.01,333.6, 91.06, 65
3,OUT,2016, 3.9,20.6,13.6,21.3, 3.71,  168,  5.69, 94
4,OUT,2016,18.4,25.5,16.4, 0.0,  5.6,218.4, 68.29, 76
5,OUT,2016,21.0,27.0,15.0, 0.0, 6.92,254.4, 76.42, 69
6,OUT,2016,21.3,27.1,14.2, 0.0, 9.96,  300, 80.65, 63
7,OUT,2016,25.2,25.5,12.4, 0.0, 4.11,218.4, 82.26, 68
8,OUT,2016,28.3,28.6,12.0, 0.0, 4.41,141.6, 96.77, 59
9,OUT,2016,27.8,30.5,14.3, 0.0, 4.86,259.2, 95.97, 60
10,OUT,2016,26.1,30.0,15.9, 0.0,10.62,307.2,    84, 67
11,OUT,2016,23.3,32.0,14.4, 0.0, 5.04,199.2,  71.2, 73
12,OUT,2016,21.2,33.8,16.5, 1.3, 5.46,201.6,    60, 68
13,OUT,2016, 8.5,29.0,19.4,16.4, 7.18,223.2,  13.6, 86
14,OUT,2016,13.1,28.3,19.0, 3.3, 5.14,182.4,  17.6, 89
15,OUT,2016,19.5,31.2,19.2, 0.8, 5.47,124.8, 50.79, 84
16,OUT,2016,24.1,34.8,18.7, 0.0, 5.81,127.2,  75.4, 66
17,OUT,2016,21.8,37.0,20.9, 7.4,10.68,  216, 81.75, 67
18,OUT,2016,15.6,33.1,21.2, 0.0, 5.24,129.6, 22.22, 76
19,OUT,2016,18.3,37.3,21.0, 0.0, 7.38,129.6, 57.94, 71
20,OUT,2016,15.1,35.6,22.2,12.4, 9.12,232.8, 52.76, 76
21,OUT,2016,18.4,29.0,19.5, 0.0, 5.27,266.4, 44.88, 73
22,OUT,2016,22.0,28.9,18.4, 0.0, 5.14,369.6, 63.78, 72
23,OUT,2016,25.8,32.8,18.9, 0.0, 5.61,225.6, 83.46, 78
24,OUT,2016,14.2,32.4,19.4,21.0, 5.62,151.2, 38.58, 81
25,OUT,2016, 5.7,23.7,19.4, 6.4, 1.96,146.4,     0, 95
26,OUT,2016,17.8,30.6,19.6, 8.4, 5.45,160.8, 43.75, 84
27,OUT,2016,15.4,28.3,19.5, 1.3, 5.19,297.6, 28.91, 77
28,OUT,2016,30.8,27.2,14.1, 0.3, 4.48,247.2, 93.75, 62
29,OUT,2016,31.0,27.1,12.1, 0.0, 4.26,386.4, 93.75, 63
30,OUT,2016,29.2,30.5,15.8, 0.0, 5.03,  276, 93.02, 69
31,OUT,2016,21.2,31.4,15.3, 2.8, 5.07,151.2, 68.99, 71
1,NOV,2016,21.8,29.5,19.8, 0.0, 5.78,194.4, 55.81, 67
2,NOV,2016,19.4,32.4,18.8,53.1,    6,237.6, 44.19, 79
3,NOV,2016,11.5,24.9,18.0, 1.5, 8.76,189.6,  5.43, 88
4,NOV,2016,13.7,26.2,16.8, 0.0, 5.04,  240,  15.5, 80
5,NOV,2016,27.7,29.9,15.2, 0.0, 5.28,295.2, 84.62, 74
6,NOV,2016,28.3,31.1,15.1,23.1, 5.41,153.6, 87.69, 76
7,NOV,2016,25.2,31.0,17.1, 0.0, 7.76,184.8, 86.92, 70
8,NOV,2016,24.4,31.6,17.0, 0.0, 7.98,  132, 86.15, 65
9,NOV,2016,20.7,32.5,17.0,27.4, 9.94,  228, 56.15, 76
10,NOV,2016,22.6,31.9,18.0, 0.0, 7.18,194.4, 77.69, 73
11,NOV,2016,24.3,32.3,20.1, 9.9, 6.14,  168, 67.18, 75
12,NOV,2016,19.4,26.8,18.2, 0.5, 5.27,386.4, 43.51, 76
13,NOV,2016, 8.0,21.1,17.5,25.4, 4.52,285.6,     0, 94
14,NOV,2016,11.2,24.9,17.1, 3.8, 4.92,268.8,  3.05, 86
15,NOV,2016,23.8,28.8,16.4, 0.0, 5.29,206.4, 64.89, 78
16,NOV,2016,24.0,32.0,17.4, 2.1, 8.76,194.4, 77.86, 74
17,NOV,2016,21.0,32.1,18.4,19.3, 5.92,  156, 54.55, 85
18,NOV,2016,16.2,25.6,18.1, 0.0, 5.12,  300, 27.27, 75
19,NOV,2016,25.9,23.8,13.1, 0.0, 4.32,364.8, 74.24, 65
20,NOV,2016,32.0,28.5,11.6, 0.0,  4.7,182.4, 90.91, 64
21,NOV,2016,23.9,31.8,13.4, 0.0, 8.78,134.4, 76.52, 55
22,NOV,2016,15.3,31.7,20.1, 3.6, 4.32,146.4,    25, 77
23,NOV,2016,15.0,29.5,18.8, 0.0, 4.88,  132, 33.33, 80
24,NOV,2016,18.2,31.4,19.8, 0.0, 8.06,  216, 68.18, 70
25,NOV,2016,25.9,33.1,19.0, 0.0,  6.1,225.6, 74.44, 69
26,NOV,2016,23.7,33.5,19.2, 0.0, 6.17,136.8, 63.16, 72
27,NOV,2016,22.9,33.0,19.6, 0.0, 6.16,117.6,  59.4, 73
28,NOV,2016,18.2,32.0,20.8,20.8, 6.19,  144, 36.84, 83
29,NOV,2016,20.2,30.8,21.0, 0.0, 7.76,278.4, 54.89, 73
30,NOV,2016,20.6,25.0,17.6, 0.0, 7.88,453.6, 26.32, 71
1,DEZ,2016,17.5,27.4,16.4, 0.0, 6.78,  312, 28.57, 70
2,DEZ,2016,25.1,31.6,17.6, 0.0, 5.97,160.8, 66.92, 71
3,DEZ,2016,12.0,30.5,19.5,18.5, 6.07,146.4,  5.26, 87
4,DEZ,2016,18.6,29.4,19.3, 0.3, 5.91,  264, 36.09, 74
5,DEZ,2016,25.8,30.8,18.0, 0.0, 5.93,271.2, 70.68, 66
6,DEZ,2016,27.9,32.3,16.8, 0.0, 5.96,172.8, 89.47, 59
7,DEZ,2016,20.0,33.4,18.4, 6.1, 6.29,148.8, 42.54, 80
8,DEZ,2016,19.6,31.0,18.8, 3.8, 6.05,163.2, 41.04, 80
9,DEZ,2016,18.0,30.9,20.3,21.6, 6.22,134.4, 33.58, 89
10,DEZ,2016,19.1,29.1,21.3,23.6, 6.12,129.6, 38.81, 86
11,DEZ,2016,17.4,30.0,21.4, 4.6, 6.24,  216,  30.6, 85
12,DEZ,2016,19.9,30.2,22.0, 5.1,  6.5,182.4, 33.58, 87
13,DEZ,2016,20.0,31.7,21.6, 3.3, 7.34,139.2, 34.33, 84
14,DEZ,2016,18.2,31.8,21.2, 0.0, 7.56,237.6, 41.04, 76
15,DEZ,2016,21.8,25.0,18.8, 0.0,    9,508.8, 44.78, 69
16,DEZ,2016,17.7,27.9,16.4, 0.0, 6.38,  288, 32.09, 68
17,DEZ,2016,29.6,31.3,16.3,13.2, 6.78,208.8, 88.06, 68
